^SAMPLE = GSM913972
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL
1456732_at	14.9	P
1456733_x_at	9.9	A
1456734_at	244.9	A
1456736_x_at	4810.3	P
1456737_x_at	333	P
1456739_x_at	256.1	P
1456740_x_at	76.2	P
1456741_s_at	12.3	A
1456743_x_at	6993.3	P
1456744_x_at	16.5	P
1456745_x_at	382.2	P
1456746_a_at	17.9	A
1456747_x_at	40	P
1456748_a_at	155.6	P
1456757_at	13	A
1456770_at	25.5	A
1456869_at	90.1	P
1456870_at	79.2	P
1456972_at	4.6	A
1457094_at	46.5	P
1457126_at	56.6	A
1457147_at	11.6	A
1457265_at	101.2	P
1457272_at	89.6	P
1457285_at	205.7	P
1457303_at	46.3	P
1457308_at	13.2	A
1457372_at	14.4	A
1457379_at	2.7	A
1457455_at	70.1	P
1457475_at	5.6	A
1457476_at	1	A
1457520_at	67	A
1457521_at	8.5	A
1457588_at	208.1	P
1457594_at	22.4	A
1457675_at	102.8	P
1457676_at	394.9	P
1457695_at	87.7	P
1457738_at	10.1	A
1457776_at	20	A
1457810_at	19.2	A
1457833_at	1.6	A
1457834_at	134.6	P
1457841_at	1.1	A
1457849_at	6.9	A
1457860_at	2	A
1457872_at	11.2	A
1457887_at	81	A
1457899_at	5.7	A
1457905_at	2.3	A
1457954_at	31	A
1457964_at	44.9	P
1457970_at	27.7	P
1458011_s_at	18.9	A
1458041_at	6.7	A
1458173_at	11.6	A
1458196_at	1	A
1458215_at	23	P
1458219_at	11.4	P
1458414_at	56.3	P
1458613_at	27.3	A
1458795_at	5.6	A
1458846_at	7	A
1458854_at	0.8	A
1458862_at	21.1	A
1459021_at	41.4	A
1459085_at	83	A
1459092_at	10.8	A
1459211_at	4.1	A
1459220_at	22.7	A
1459410_at	5.9	A
1459478_at	10.2	A
1459546_s_at	30.4	A
1459701_x_at	4.2	A
1459725_s_at	16.7	A
1459814_at	5.5	A
1459816_x_at	195.5	A
1459817_at	272.1	P
1459880_at	80.5	P
1459882_at	31.7	P
1459884_at	37.7	P
1459885_s_at	72.3	P
1459889_at	6.7	A
1459890_s_at	1236.5	P
1459891_at	24	A
1459892_at	6.9	A
1459893_at	25.7	A
1459894_at	66	A
1459900_at	100.4	P
1459902_at	232.1	P
1459903_at	303.3	P
1459908_at	15.4	A
1459909_at	32.6	A
1459911_at	10.2	A
1459912_at	4.2	A
1459914_at	82.2	A
1459916_at	18.4	M
1459917_at	48.3	A
1459918_at	28.3	P
1459920_at	118.9	P
1459921_at	2.7	A
1459922_at	35.6	P
1459923_at	120.2	P
1459924_at	75.2	A
1459925_at	13.7	A
1459926_at	15.9	A
1459927_at	114.6	P
1459928_at	79.7	P
1459929_at	15	A
1459930_at	0.7	A
1459931_a_at	39.6	A
1459932_at	13.5	A
1459933_at	1.8	A
1459934_at	11.6	A
1459935_at	0.9	A
1459952_at	29.8	P
1459983_at	150.5	P
1459985_at	2863.4	P
1459986_a_at	11599.8	P
1459987_s_at	4228.9	P
1459990_at	236.1	P
1459992_x_at	558	P
1459994_x_at	2.6	A
1459996_at	7.3	A
1459999_at	28.2	A
1460004_x_at	934.3	P
1460007_at	18.5	A
1460008_x_at	13744.4	P
1460009_at	46.2	P
1460010_a_at	341.2	P
1460017_at	47.4	P
1460034_at	312.4	P
1460038_at	7.1	A
1460042_at	46.1	A
1460164_at	286.6	P
1460165_at	6087.9	P
1460166_at	5.2	A
1460167_at	130.2	P
1460168_at	2197.4	P
1460169_a_at	268.5	P
1460170_at	792.2	P
1460171_at	2642.4	P
1460172_at	185.6	P
1460173_at	2537.8	P
1460174_at	109.1	P
1460175_at	12335.5	P
1460176_at	87.1	P
1460177_at	929.7	P
1460178_at	515.9	P
1460179_at	1725.4	P
1460180_at	2950.9	P
1460181_at	18.3	A
1460182_at	1253.6	P
1460183_at	25.9	A
1460184_at	1057.2	P
1460185_at	32.5	A
1460186_at	2901.8	P
1460187_at	5.8	A
1460188_at	2416.9	P
1460189_at	663.5	P
1460190_at	37.7	A
1460191_at	800.6	P
1460192_at	179.3	P
1460193_at	1828.7	P
1460194_at	694.9	P
1460195_at	503	P
1460196_at	385.1	P
1460197_a_at	2.9	A
1460198_a_at	3324.4	P
1460199_a_at	1127.6	P
1460200_s_at	265.3	P
1460201_a_at	10868.5	P
1460202_at	171.2	P
1460203_at	255.7	P
1460204_at	524.3	P
1460205_at	141.4	P
1460206_at	2.1	A
1460207_s_at	307.8	P
1460208_at	2.8	A
1460209_at	953.5	P
1460210_at	64.1	P
1460211_a_at	1256	P
1460212_at	5.4	A
1460213_at	143.3	P
1460214_at	1.6	A
1460215_at	12.5	A
1460216_at	321.8	P
1460217_at	12.5	A
1460218_at	4608	P
1460219_at	63.2	A
1460220_a_at	57.5	A
1460221_at	3924.9	P
1460222_at	381.1	P
1460223_a_at	30.3	A
1460224_at	2570.3	P
1460225_at	60.5	P
1460226_at	6.1	A
1460227_at	36.1	A
1460228_at	240.7	P
1460229_at	27.3	A
1460230_at	17.9	A
1460231_at	963.2	P
1460232_s_at	2.2	A
1460233_at	16.7	A
1460234_at	375.7	P
1460235_at	602.3	P
1460236_at	3.8	A
1460237_at	124	P
1460238_at	3.7	A
1460239_at	130.2	P
1460240_a_at	6988.5	P
1460241_a_at	1122.5	P
1460242_at	31.5	A
1460243_at	880.4	P
1460244_at	44.9	A
1460245_at	35.9	A
1460246_at	144.6	P
1460247_a_at	484.2	P
1460248_at	30.1	M
1460249_at	415.8	P
1460250_at	4.8	A
1460251_at	105.5	A
1460252_s_at	90	P
1460253_at	932.8	P
1460254_at	69.1	P
1460255_at	15.5	A
1460256_at	52.3	A
1460257_a_at	761.8	P
1460258_at	1.8	A
1460259_s_at	10.6	A
1460260_s_at	884.8	P
1460261_at	5.8	A
1460262_a_at	318.2	P
1460263_at	72.4	A
1460264_at	33.9	A
1460265_at	51	A
1460266_at	40.5	A
1460268_at	13.9	A
1460269_at	4.4	A
1460271_at	254.5	P
1460272_at	62.6	P
1460273_a_at	246.7	P
1460274_at	24.1	A
1460275_at	17.1	A
1460276_a_at	177.3	P
1460277_at	42.3	A
1460278_a_at	446.5	P
1460279_a_at	552.6	P
1460280_at	15.3	A
1460281_at	5.1	A
1460282_at	5.8	A
1460283_at	802.1	P
1460284_at	41.4	A
1460285_at	14.4	A
1460286_at	28.1	P
1460287_at	790.9	P
1460288_a_at	2266.5	P
1460289_at	2.8	A
1460290_at	119.7	P
1460291_at	27.7	P
1460292_a_at	20.9	P
1460293_at	9.1	A
1460294_at	10.9	A
1460295_s_at	234.6	P
1460296_a_at	44.3	A
1460297_at	2.7	A
1460298_at	29.9	A
1460299_at	18.8	A
1460300_a_at	8.5	A
1460301_at	1.6	A
1460302_at	245.6	P
1460303_at	605	P
1460304_a_at	148.3	P
1460305_at	10	A
1460306_at	2.9	A
1460307_at	76.9	P
1460308_a_at	1113.7	P
1460309_at	28.2	A
1460310_a_at	62.5	A
1460311_at	11.6	A
1460312_at	30.6	A
1460313_at	21.5	A
1460314_s_at	238.1	A
1460315_s_at	1807.4	P
1460316_at	524.1	P
1460317_s_at	343.8	P
1460318_at	115.4	A
1460319_at	465.6	P
1460320_at	1170.2	P
1460321_at	13.9	A
1460322_at	47.4	A
1460323_at	1285.9	P
1460324_at	543.7	P
1460325_at	376.2	P
1460326_at	319	P
1460327_at	145.9	A
1460328_at	164	P
1460329_at	233.2	P
1460330_at	585.7	P
1460331_at	2518.9	P
1460332_at	15.3	A
1460333_at	101.9	P
1460334_at	768.7	P
1460335_at	300.7	P
1460336_at	17.9	A
1460337_at	2710.2	P
1460338_a_at	1335.7	P
1460339_at	4321.4	P
1460340_at	2.4	A
1460341_at	865.8	P
1460342_s_at	823.2	P
1460343_at	43.5	P
1460344_at	205.9	P
1460345_at	227.8	P
1460346_at	561.6	P
1460347_at	6	A
1460348_at	296.5	P
1460349_at	488.4	P
1460350_at	757.3	P
1460351_at	8809.2	P
1460352_s_at	101.5	P
1460353_at	1018	P
1460354_a_at	1184.8	P
1460355_at	233.6	P
1460356_at	10.2	A
1460357_at	1572.4	P
1460358_s_at	208.8	P
1460359_at	226.7	P
1460360_at	237.7	P
1460361_at	1110.7	P
1460362_at	1087.5	P
1460363_at	217.2	P
1460364_at	11.6	A
1460365_a_at	27.3	A
1460366_at	331.7	P
1460367_at	679.9	P
1460368_at	7.5	A
1460369_at	145.6	P
1460370_at	170.3	P
1460371_at	4.2	A
1460372_at	90.8	A
1460373_a_at	53.2	P
1460374_at	26.1	A
1460375_at	160.4	P
1460376_a_at	222.4	P
1460377_a_at	114	A
1460378_a_at	584.7	P
1460379_at	80.7	A
1460380_at	4.4	A
1460381_at	47.7	P
1460382_at	45.2	A
1460383_at	8.2	A
1460384_a_at	56.6	P
1460385_a_at	23.9	A
1460386_a_at	25.9	A
1460387_a_at	239.9	P
1460388_at	49.8	P
1460389_at	747.9	P
1460390_at	36	A
1460391_at	207.5	P
1460392_a_at	1025.5	P
1460393_a_at	105.1	A
1460394_a_at	469.2	P
1460395_at	572.9	P
1460396_at	413	P
1460397_at	443.6	P
1460398_at	368.9	P
1460399_at	230.8	P
1460400_at	489.8	P
1460401_at	1629.5	P
1460402_at	517.1	P
1460403_at	273.6	P
1460404_at	409.1	P
1460405_at	49.6	A
1460406_at	130.2	P
1460407_at	83.2	P
1460408_at	15.5	A
1460409_at	627.9	P
1460410_at	76.3	P
1460411_s_at	85.5	P
1460412_at	8.5	A
1460413_s_at	12.5	A
1460414_at	58.5	A
1460415_a_at	144.9	P
1460416_s_at	13.6	A
1460417_at	11	A
1460418_x_at	58.9	A
1460419_a_at	191.1	P
1460420_a_at	183.1	P
1460421_at	48.2	A
1460422_at	2.8	A
1460423_x_at	12.1	A
1460424_at	783.5	P
1460425_at	37.6	A
1460426_at	78.7	P
1460427_a_at	1.1	A
1460428_at	1839.6	P
1460429_at	2126.7	P
1460430_at	859.9	P
1460432_a_at	6531.5	P
1460433_at	268.4	P
1460434_at	179.1	P
1460436_at	1363.1	P
1460438_at	89.2	M
1460442_at	32.4	A
1460444_at	356.7	P
1460445_at	418.8	P
1460450_at	510.1	P
1460455_at	281.1	P
1460460_a_at	885.8	P
1460464_at	169.2	P
1460469_at	415.6	P
1460480_at	17.2	A
1460481_at	4.1	A
1460486_at	96	P
1460490_at	10.4	A
1460495_s_at	1489.6	P
1460498_a_at	178.6	P
1460504_at	17.4	A
1460508_at	36	A
1460511_at	36.6	A
1460512_a_at	10.7	A
1460513_a_at	37.9	A
1460514_s_at	11.2	A
1460519_a_at	799.8	P
1460521_a_at	158.7	P
1460541_at	409.9	P
1460542_s_at	181.8	P
1460543_x_at	11457.2	P
1460544_at	487.4	P
1460545_at	1625.5	P
1460547_a_at	8044.4	P
1460548_a_at	386.9	P
1460549_a_at	367	P
1460551_at	1574.9	P
1460555_at	77.8	P
1460557_at	614.3	P
1460561_x_at	1101.4	P
1460562_at	290.6	P
1460565_at	106.1	P
1460568_at	12.2	A
1460569_x_at	5.7	A
1460571_at	191.9	P
1460579_at	83.9	P
1460581_a_at	13742	P
1460583_at	88	P
1460590_s_at	4528.2	P
1460592_at	272.1	P
1460594_a_at	666.6	P
1460596_at	151	A
1460605_at	7.5	A
1460609_at	20.3	A
1460610_at	123.8	A
1460613_x_at	16.9	A
1460621_x_at	3398.9	P
1460626_at	184	P
1460629_at	56.4	P
1460631_at	1120.7	P
1460633_at	794.4	P
1460634_at	245.4	P
1460635_at	192.1	A
1460636_at	359.9	A
1460637_s_at	3755	P
1460638_at	647.1	P
1460639_a_at	3234.8	P
1460640_at	4.1	A
1460641_a_at	274.7	M
1460642_at	37.6	A
1460643_at	155.7	P
1460644_at	516.2	P
1460645_at	2363.8	P
1460646_at	464.5	P
1460647_a_at	188.4	P
1460648_at	141.1	P
1460649_at	460.1	P
1460650_at	74	P
1460651_at	224.7	P
1460652_at	505	P
1460653_at	149.2	P
1460654_at	188.1	A
1460655_a_at	276.8	M
1460656_a_at	2566.6	P
1460657_at	36	A
1460658_at	0.9	A
1460659_at	94.4	A
1460660_x_at	1123.6	P
1460661_at	5.6	A
1460662_at	56.5	P
1460663_at	15.1	A
1460664_at	5.6	A
1460665_a_at	259.1	P
1460666_a_at	22.7	P
1460667_at	29	A
1460668_at	22.3	A
1460669_at	794.7	P
1460670_at	2194.4	P
1460671_at	8183.3	P
1460672_at	354.7	P
1460673_at	296.8	P
1460674_at	107.1	A
1460675_at	448.7	P
1460676_at	617	P
1460677_at	87.5	A
1460678_at	613	P
1460679_at	292.6	P
1460680_a_at	11892.4	P
1460681_at	254.4	M
1460682_s_at	153.3	P
1460683_at	3.9	A
1460684_at	109.8	A
1460685_at	427.1	P
1460686_at	19.6	A
1460687_at	610.1	P
1460688_s_at	218.6	P
1460689_at	383	P
1460690_at	508.3	P
1460691_at	568.7	P
1460692_at	991.3	P
1460693_a_at	0.4	A
1460694_s_at	355.6	P
1460695_a_at	709	P
1460696_at	129.8	A
1460697_s_at	2532	P
1460698_a_at	6368.5	P
1460699_at	369	P
1460700_at	313.5	P
1460701_a_at	3262.1	P
1460702_at	493.6	P
1460703_at	182.6	P
1460704_at	280.3	A
1460705_at	270.3	P
1460706_s_at	637.3	P
1460707_at	2742.6	P
1460708_s_at	6476.9	P
1460709_a_at	376.5	P
1460710_at	16	A
1460711_at	371.1	P
1460712_s_at	952.1	P
1460713_at	318.4	P
1460714_at	8.1	A
1460715_x_at	3.1	A
1460716_a_at	3646.5	P
1460717_at	87.8	P
1460718_s_at	574.8	P
1460719_a_at	22.1	A
1460720_at	549.1	P
1460722_at	17.5	A
1460723_at	48.2	A
1460724_at	189.8	A
1460725_at	227.3	P
1460726_at	3471.3	P
1460727_at	206.4	M
1460728_s_at	665	P
1460729_at	116.7	P
1460730_at	1619.7	P
1460731_at	151	A
1460732_a_at	94.1	A
1460733_at	279.2	P
1460734_at	9.7	A
1460735_at	345.3	P
1460736_at	147.5	M
1460737_at	629.6	P
1460738_at	31.4	A
1460739_at	626.1	P
1460740_at	149.1	P
1460741_x_at	199.9	P
1460742_at	536.8	P
1460743_at	47.2	A
1460744_at	58.5	A
1460745_at	3.2	A
1460746_at	62.7	P
!sample_table_end
^SAMPLE = GSM913975
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL
AFFX-BioB-5_at	152.4	P
AFFX-BioB-M_at	195.8	P
AFFX-BioB-3_at	128.6	P
AFFX-BioC-5_at	358	P
AFFX-BioC-3_at	485.2	P
AFFX-BioDn-5_at	1046.4	P
AFFX-BioDn-3_at	2175.4	P
AFFX-CreX-5_at	5925.2	P
AFFX-CreX-3_at	7291.1	P
AFFX-DapX-5_at	23.4	P
AFFX-DapX-M_at	17.6	A
AFFX-DapX-3_at	3.3	A
AFFX-LysX-5_at	0.6	A
AFFX-LysX-M_at	3	A
AFFX-LysX-3_at	11.4	A
AFFX-PheX-5_at	5.4	A
AFFX-PheX-M_at	2.2	A
AFFX-PheX-3_at	18.4	A
AFFX-ThrX-5_at	6.5	A
AFFX-ThrX-M_at	4.6	A
AFFX-ThrX-3_at	4.2	A
AFFX-TrpnX-5_at	13.5	A
AFFX-TrpnX-M_at	1.5	A
AFFX-TrpnX-3_at	1.3	A
AFFX-r2-Ec-bioB-5_at	218.8	P
AFFX-r2-Ec-bioB-M_at	255.6	P
AFFX-r2-Ec-bioB-3_at	216.9	P
AFFX-r2-Ec-bioC-5_at	524.5	P
AFFX-r2-Ec-bioC-3_at	657.4	P
AFFX-r2-Ec-bioD-5_at	2823.8	P
AFFX-r2-Ec-bioD-3_at	2968.6	P
AFFX-r2-P1-cre-5_at	8004.2	P
AFFX-r2-P1-cre-3_at	11168.8	P
AFFX-r2-Bs-dap-5_at	4	A
AFFX-r2-Bs-dap-M_at	19.8	A
AFFX-r2-Bs-dap-3_at	2.2	A
AFFX-r2-Bs-lys-5_at	0.9	A
AFFX-r2-Bs-lys-M_at	1.3	A
AFFX-r2-Bs-lys-3_at	1.6	A
AFFX-r2-Bs-phe-5_at	0.9	A
AFFX-r2-Bs-phe-M_at	1.6	A
AFFX-r2-Bs-phe-3_at	15.8	A
AFFX-r2-Bs-thr-3_s_at	5.3	A
AFFX-r2-Bs-thr-M_s_at	8.3	A
AFFX-r2-Bs-thr-5_s_at	21.7	A
AFFX-b-ActinMur/M12481_5_at	11589.9	P
AFFX-b-ActinMur/M12481_M_at	11619.2	P
AFFX-b-ActinMur/M12481_3_at	14945.4	P
AFFX-GapdhMur/M32599_5_at	13545.1	P
AFFX-GapdhMur/M32599_M_at	12514.7	P
AFFX-GapdhMur/M32599_3_at	10557.5	P
AFFX-TransRecMur/X57349_5_at	365	P
AFFX-TransRecMur/X57349_M_at	341	P
AFFX-TransRecMur/X57349_3_at	841.2	P
AFFX-PyruCarbMur/L09192_5_at	61.2	A
AFFX-PyruCarbMur/L09192_MA_at	126.3	A
AFFX-PyruCarbMur/L09192_MB_at	13.2	A
AFFX-PyruCarbMur/L09192_3_at	71.5	A
AFFX-18SRNAMur/X00686_5_at	105.7	P
AFFX-18SRNAMur/X00686_M_at	182	P
AFFX-18SRNAMur/X00686_3_at	299.4	P
AFFX-MUR_b2_at	813.6	P
AFFX-MURINE_b1_at	2716.5	P
AFFX-MURINE_B2_at	14864.7	P
1415670_at	836.6	P
1415671_at	2546.3	P
1415672_at	4065.2	P
1415673_at	591.1	P
1415674_a_at	1688.3	P
1415675_at	685.7	P
1415676_a_at	3862.4	P
1415677_at	305.3	P
1415678_at	1064.2	P
1415679_at	3853.6	P
1415680_at	1126.3	P
1415681_at	1351.9	P
1415682_at	470.5	P
1415683_at	2360.1	P
1415684_at	422	P
1415685_at	484.4	P
1415686_at	1246.8	P
1415687_a_at	6414.8	P
1415688_at	1812.5	P
1415689_s_at	250.8	P
1415690_at	1850	P
1415691_at	519	P
1415692_s_at	5862.9	P
1415693_at	698.4	P
1415694_at	544.2	P
1415695_at	5864.1	P
1415696_at	1474.1	P
1415697_at	1940.7	P
1415698_at	875.6	P
1415699_a_at	1979.3	P
1415700_a_at	3233.1	P
1415701_x_at	13413.8	P
1415702_a_at	2136.8	P
1415703_at	1008.6	P
1415704_a_at	2110.5	P
1415705_at	305	P
1415706_at	3294.5	P
1415707_at	1272.2	P
1415708_at	998	P
1415709_s_at	188.7	P
1415710_at	657	P
1415711_at	1259.2	P
1415712_at	89	M
1415713_a_at	500.6	P
1415714_a_at	1778.1	P
1415715_at	239.5	P
1415716_a_at	7200.2	P
1415717_at	536.4	P
1415718_at	373.9	P
1415719_s_at	591.2	P
1415720_s_at	478.7	P
1415721_a_at	493	P
1415722_a_at	1702.3	P
1415723_at	2910.2	P
1415724_a_at	8184.6	P
1415725_at	522.7	P
1415726_at	744.6	P
1415727_at	1055.4	P
1415728_at	549.1	P
1415729_at	1271.3	P
1415730_at	819	P
1415731_at	436.5	P
1415732_at	481.9	P
1415733_a_at	3002	P
1415734_at	4676.5	P
1415735_at	1711	P
1415736_at	3095	P
1415737_at	852.7	P
1415738_at	1549.3	P
1415739_at	766.9	P
1415740_at	1883.4	P
1415741_at	1519.5	P
1415742_at	1053.9	P
1415743_at	497.8	P
1415744_at	2233.6	P
1415745_a_at	957.6	P
1415746_at	456.6	P
1415747_s_at	4203.8	P
1415748_a_at	1306.6	P
1415749_a_at	1996.3	P
1415750_at	512.4	P
1415751_at	1381.7	P
1415752_at	1517.7	P
1415753_at	802.3	P
1415754_at	2218.2	P
1415755_a_at	1744	P
1415756_a_at	722	P
1415757_at	253.5	P
1415758_at	404	P
1415759_a_at	3584.2	P
1415760_s_at	4995.4	P
1415761_at	1550.6	P
1415762_x_at	1835	P
1415763_a_at	917.3	P
1415764_at	1825.8	P
1415765_at	1025.9	P
1415766_at	234.7	P
1415767_at	914.8	P
1415768_a_at	449.5	P
1415769_at	420.8	P
1415770_at	203.6	P
1415771_at	9152.1	P
1415772_at	719.4	P
1415773_at	4825.2	P
1415774_at	298.4	P
1415775_at	5638.7	P
1415776_at	298.5	P
1415777_at	2.1	A
1415778_at	5877	P
1415779_s_at	12491.4	P
1415780_a_at	99.9	P
1415781_a_at	10263.2	P
1415782_at	5490.3	P
1415783_at	5017.8	P
1415784_at	1207.7	P
1415785_a_at	4677.4	P
1415786_at	42.1	A
1415787_at	874.5	P
1415788_at	876.9	P
1415789_a_at	373.6	P
1415790_at	330.5	P
1415791_at	1016	P
1415792_at	319.2	P
1415793_at	555.3	P
1415794_a_at	576.7	P
1415795_at	159.9	P
1415796_at	5221.1	P
1415797_at	9.1	A
1415798_at	24.7	A
1415799_at	1789.8	P
1415800_at	418.6	P
1415801_at	57.9	A
1415802_at	1334.5	P
1415803_at	72.4	A
1415804_at	7.6	A
1415805_at	36.3	A
1415806_at	13.6	A
1415807_s_at	2072.7	P
1415808_at	4.1	A
1415809_at	4.7	A
1415810_at	1162.3	P
1415811_at	463.5	P
1415812_at	2963.8	P
1415813_at	2205.1	P
1415814_at	6946.9	P
1415815_at	38.3	A
1415816_at	5071.6	P
1415817_s_at	2353.8	P
1415818_at	230.6	P
1415819_a_at	1542	P
1415820_x_at	2897.8	P
1415821_at	4925.5	P
1415822_at	680.1	P
1415823_at	250.5	P
1415824_at	65.7	P
1415825_s_at	611.5	P
1415826_at	1474.3	P
1415827_a_at	2690.4	P
1415828_a_at	2973.2	P
1415829_at	1914.6	P
1415830_at	532.9	P
1415831_at	4011.2	P
1415832_at	9.1	A
1415833_x_at	12514.1	P
1415834_at	193	P
1415835_at	3.4	A
1415836_at	326.8	P
1415837_at	3.2	A
1415838_at	2969.2	P
1415839_a_at	11178.2	P
1415840_at	1024.7	P
1415841_at	1786.3	P
1415842_at	192	P
1415843_at	187.3	P
1415844_at	2.1	A
1415845_at	28.6	A
1415846_a_at	9.1	A
1415847_at	10.1	A
1415848_at	37.1	A
1415849_s_at	5106.9	P
1415850_at	632.8	P
1415851_a_at	4249.2	P
1415852_at	4345.3	P
1415853_at	181.4	P
1415854_at	12.4	A
1415855_at	37.3	P
1415856_at	2972.2	P
1415857_at	4636.9	P
1415858_at	4185.9	P
1415859_at	1429	P
1415860_at	6168.4	P
1415861_at	18.7	A
1415862_at	19.5	A
1415863_at	6379.4	P
1415864_at	84.7	P
1415865_s_at	114.1	P
1415866_at	127.4	P
1415867_at	6384.6	P
1415868_at	54.3	A
1415869_a_at	1802.9	P
1415870_at	1474.9	P
1415871_at	2454.8	P
1415872_at	3725.7	P
1415873_a_at	1177.3	P
1415874_at	110.2	A
1415875_at	42.7	A
1415876_a_at	10307.5	P
1415877_at	42.7	A
1415878_at	2687.7	P
1415879_a_at	13364.5	P
1415880_a_at	4048.4	P
1415881_at	1324.4	P
1415882_at	3965.4	P
1415883_a_at	5.3	A
1415884_at	123.7	A
1415885_at	4	A
1415886_at	126.1	A
1415887_at	2775.2	P
1415888_at	1274	P
1415889_a_at	5223.2	P
1415890_at	869.5	P
1415891_at	2223.2	P
1415892_at	1251	P
1415893_at	736.2	P
1415894_at	65.6	P
1415895_at	886.2	A
1415896_x_at	118.8	A
1415897_a_at	465.7	P
1415898_at	4.9	A
1415899_at	1280.8	P
1415900_a_at	7.3	A
1415901_at	932.1	P
1415902_at	6	A
1415903_at	746.2	P
1415904_at	13556.7	P
1415905_at	36.9	A
1415906_at	14924.7	P
1415907_at	477.7	P
1415908_at	1429.2	P
1415909_at	1169.1	P
1415910_s_at	807.9	P
1415911_at	283.4	P
1415912_a_at	6139.1	P
1415913_at	48.9	P
1415914_at	7376.1	P
1415915_at	1631.9	P
1415916_a_at	1129.1	P
1415917_at	707.9	P
1415918_a_at	4870.6	P
1415919_at	158.8	P
1415920_at	1708	P
1415921_a_at	29.8	A
1415922_s_at	230.5	P
1415923_at	24.9	A
1415924_at	7.6	A
1415925_a_at	1450.3	P
1415926_at	1610.7	P
1415927_at	56.1	A
1415928_a_at	1871.1	P
1415929_at	1802.5	P
1415930_a_at	3497.3	P
1415931_at	16.4	A
1415932_x_at	51.4	M
1415933_a_at	10790.7	P
1415934_at	744	P
1415935_at	27.9	A
1415936_at	467.4	P
1415937_s_at	231.7	P
1415938_at	19.4	A
1415939_at	20.1	A
1415940_at	1576.5	P
1415941_s_at	809.1	P
1415942_at	10871.5	P
1415943_at	2329.9	P
1415944_at	751.2	P
1415945_at	1795.3	P
1415946_at	629.6	P
1415947_at	2428.6	P
1415948_at	1294.5	P
1415949_at	221.2	P
1415950_a_at	2571	P
1415951_at	18	A
1415952_at	269	P
1415953_s_at	158.8	P
1415954_at	18.8	A
1415955_x_at	51	A
1415956_a_at	298.8	A
1415957_a_at	914.6	P
1415958_at	125.7	A
1415959_at	6.2	A
1415960_at	1298.2	P
1415961_at	1216.1	P
1415962_at	4849.2	P
1415963_at	1782.9	P
1415964_at	46.1	A
1415965_at	20.8	P
1415966_a_at	2325	P
1415967_at	2879.9	P
1415968_a_at	276.1	P
1415969_s_at	4.8	A
1415970_at	6527.3	P
1415971_at	580.4	P
1415972_at	163.9	P
1415973_at	333.5	P
1415974_at	527.6	P
1415975_at	101.7	P
1415976_a_at	145.1	A
1415977_at	691.3	P
1415978_at	9.8	A
1415979_x_at	11056.4	P
1415980_at	4095.6	P
1415981_at	829.2	P
1415982_at	282.6	P
1415983_at	5000.1	P
1415984_at	2849.2	P
1415985_at	1723.4	P
1415986_at	377.6	P
1415987_at	1361.3	P
1415988_at	300.8	P
1415989_at	53.5	A
1415990_at	7087.6	P
1415991_a_at	2121.6	P
1415992_at	231.3	P
1415993_at	696.9	P
1415994_at	33.4	A
1415995_at	755.5	P
1415996_at	1516.3	P
1415997_at	528	P
1415998_at	2845.5	P
1415999_at	7.2	A
1416000_a_at	6664.2	P
1416001_a_at	816.9	P
1416002_x_at	851.3	P
1416003_at	9.3	A
1416004_at	4867.4	P
1416005_at	1967.8	P
1416006_at	95.5	P
1416007_at	34.3	P
1416008_at	46.1	P
1416009_at	966.1	P
1416010_a_at	4071.3	P
1416011_x_at	2857	P
1416012_at	548.2	P
1416013_at	467.4	P
1416014_at	1412	P
1416015_s_at	2710.5	P
1416016_at	228.5	P
1416017_at	177.3	A
1416018_at	1114	P
1416019_at	597.9	P
1416020_a_at	3553.7	P
1416021_a_at	6047	P
1416022_at	1808.7	P
1416023_at	54	P
1416024_x_at	6254.8	P
1416025_at	1.9	A
1416026_a_at	9879.2	P
1416027_at	2294.6	P
1416028_a_at	2172	P
1416029_at	706.3	P
1416030_a_at	2200.7	P
1416031_s_at	1831.8	P
1416032_at	365.8	P
1416033_at	88.1	P
1416034_at	725.9	P
1416035_at	289.2	P
1416036_at	2537.4	P
1416037_a_at	6407.9	P
1416038_at	672.9	P
1416039_x_at	50.3	A
1416040_at	11.9	A
1416041_at	636.2	P
1416042_s_at	1357.2	P
1416043_at	12.8	A
1416044_at	1182.1	P
1416045_a_at	676.8	P
1416046_a_at	660.5	P
1416047_at	16.5	A
1416048_at	258.8	P
1416049_at	7.3	A
1416050_a_at	600.2	P
1416051_at	35.5	A
1416052_at	850.1	P
1416053_at	2.9	A
1416054_at	10335.7	P
1416055_at	18.7	A
1416056_a_at	3997.4	P
1416057_at	2712	P
1416058_s_at	8791.9	P
1416059_at	1354.6	P
1416060_at	1674	P
1416061_at	1279.4	P
1416062_at	423.4	P
1416063_x_at	4.6	A
1416064_a_at	9602.4	P
1416065_a_at	625.5	P
1416066_at	2493.7	P
1416067_at	1743.9	P
1416068_at	1630.9	P
1416069_at	738.1	P
1416070_a_at	703.2	P
1416071_at	1616.2	P
1416072_at	305.4	P
1416073_a_at	716.7	P
1416074_a_at	10874.7	P
1416075_at	303.6	P
1416076_at	1904.8	P
